30.86,146.46
68.768,462.39
127.32,498.01
145.1,459.29
194.44,526.87
219.62,305.43
237.92,298.71
238.96,276.69
240.1,311.83
252.44,13.704
257.75,263.48
270.35,309.85
273.52,251.64
295.43,363.59
290.11,387.43
293.99,262.93
309.41,288.16
311.16,400.65
306.67,230.76
307.64,214.68
309.77,376.42
308.54,245.63
322.34,138.48
332.88,193.75
333,279.34
331.66,166.5
335.26,454.15
338.29,469.09
355.61,209.57
342.36,485.99
344.79,109.12
354.52,141.67
349,294.22
358.96,456.26
347.55,260.69
352.51,36.172
362.88,129.14
360.5,116.17
356.72,50.474
361.18,488.31
375.63,552.23
369.44,95.568
365.25,294.43
373.89,159.82
377.86,256.68
379.78,184.53
387.72,55.361
383.21,78.396
383.22,112.25
389.74,159.89
388.14,297.52
393.38,200.63
397.55,328.97
391.66,383
394.88,218.9
400.28,132.87
403.23,284.77
405.15,117.75
409.53,176.29
408.65,224.88
407.88,93.842
408.27,148.98
424.18,364.67
413.65,243.06
428.04,331.37
421.04,284.92
427.13,155.45
423.09,146.19
424,226.29
428.37,265.57
439.76,136.26
438.72,287.51
438.2,258.84
448.8,204.9
445.05,313.92
448.14,68.415
454.94,342.93
448.09,87.415
446.12,298.85
453.94,122.63
457.93,60.62
459.71,103.39
460.43,249.32
467.7,290.64
473.47,216.74
471.48,429.55
472.76,137.35
474.88,454.53
479.38,95.97
480.95,236.09
485.79,171.68
484.6,223.12
483.36,454.99
500.76,413.94
500.17,217.13
496.82,300.68
506.75,266.58
516.23,236.76
522.76,387.05
526,291.79
529.56,280.94
536.76,377.93
533.2,237.95
554.49,260.79
552.37,277.55
556.1,363.96
558.42,327.03
563.93,206.2
562.38,221.12
578.01,311.81
584.22,341.01
595.38,232.2
596.49,385.47
599.59,356.32
