28.389,499.57
88.75,543.62
110.35,356.72
184.93,392.12
197.87,459.83
207.48,389.31
218.13,406.29
221.5,443.15
223.4,427.15
237.68,445.19
267.65,452.43
273.81,25.284
274.44,378.01
281.37,452.98
283,259.64
292.66,572.07
302.16,389.3
305.78,353.46
309.84,438.32
328.55,370.55
339.89,385.91
352.18,455.35
354.2,512.17
357.98,224.46
361.47,339.88
372.74,326.87
373.8,433.86
376.42,397.27
379.7,206.82
387.07,341.33
377.98,361.17
379.84,219.99
388.09,284.35
398.98,402.93
394.06,439.76
392.73,416.17
404.78,337.45
404.18,418.44
411.62,433.06
412.3,362.36
414.46,275.29
425.5,531.83
443.91,340.23
444.32,290.35
465.3,369.95
474.41,359.44
476.96,183.54
501.95,321.08
504.88,294.39
513.75,343.95
518.76,582.63
522.06,271.27
530.87,256.23
531.35,292.59
541.52,476.76
545.13,148.77
546.27,271.64
546.15,251.88
571.38,190.94
590.86,200.08
