10.205,92.083
7.2422,254.07
4.1235,277.35
30.229,505.98
10.011,373.76
16.326,264.59
29.731,597.43
18.79,188.85
23.047,411.72
42.261,272.97
34.485,187.25
55.418,107.41
40.698,396.62
46.366,181.51
50.714,379.31
51.143,217.72
53.159,391.12
60.697,57.19
68.436,582.19
69.311,46.353
67.976,499.76
70.858,138.66
76.497,338.22
80.354,318.82
115.58,468.03
79.048,288.92
82.14,596.35
82.889,61.06
86.655,74.755
85.957,242.04
103.76,572.62
95.474,266.49
100.75,206.77
100.81,136.24
104.17,321.09
113.39,279.81
115.35,78.75
117.35,157.95
123.31,187.6
134.29,148
128.05,335.42
156.74,271.69
134.72,559.5
139.05,309.47
144.89,95.711
148.02,437.26
161.51,541.93
161.12,350.64
154.32,560.49
158,141.37
158.89,189.95
166.34,436.13
167.15,49.498
169.18,118.28
166.44,176.19
166.7,201.17
173.8,102.25
173.68,212.88
178.79,232.8
190.18,352.75
196.94,441.11
186.88,519.24
187.83,146.54
193.58,125.44
194.95,336.44
197.11,572.01
200.49,508.25
202.73,168.95
208.23,464.22
208.41,357.72
217.67,596.62
210.29,490.05
211.06,141.81
215.87,124.05
220.51,574.4
222.46,346.59
228.05,6.3511
224.47,174.08
221.74,154.83
227.64,91.639
234.33,55.293
231.57,194.62
239.94,328.93
235.87,86.189
243.6,307.51
254.28,74.906
248.04,46.871
255.07,348.5
262.28,110.71
265.62,61.925
263.54,365.93
265.01,540.27
267.36,208.69
280.24,264.27
275.26,344.56
281,136.89
281.91,289.04
277.17,550.68
285.96,540.11
280.26,88.224
287.32,52.69
297.87,317.04
288.1,239.82
287.4,181.87
287.83,103.92
292.02,471.82
292.88,562.33
292.43,169.62
295.32,365.37
291.44,454.22
297.55,351.32
300.76,526.1
300.95,81.117
301.85,135.76
309.42,232.52
305.11,50.298
314.76,175.15
310.65,450.31
310.88,29.511
315.19,434.47
311.03,465.91
314.8,6.78
316.38,124.52
317.3,576.43
332.91,524.07
331.35,145.69
330.77,189.75
327.96,331.04
334.95,114.43
331.78,590.75
348.8,214.9
361.29,265.45
338.3,98.383
338.32,49.966
338.37,166.31
349.26,85.465
352.2,327.05
351.71,199.49
351.15,439.72
356.65,602.87
351.96,474.44
363.84,94.577
365.6,414.17
373.24,482.06
372.12,317.34
375.26,525.64
375.22,427.12
376,462.65
381.87,7.4186
382.49,222.94
391.21,537.42
385.71,493.34
387.61,261.42
398.81,109.29
404.56,194.66
395.78,393.11
409.49,18.143
395.96,279.93
418.78,465.66
401.61,54.393
418.96,407.65
403.54,236.02
416.61,49.706
408.14,505.8
410.66,545.54
412.18,146.46
420.44,516.09
427.63,74.143
430.86,533.78
448,560.42
440.89,356.92
435.69,21.459
442.56,431.13
444.7,526.17
442.95,57.506
451.14,474.35
454.98,585.27
459.82,14.745
464.14,88.241
475.15,55.534
461.57,325.56
505.32,393.56
461.98,599.28
484.98,42.794
483.27,13.058
487.75,120.36
492.12,299.8
495.33,29.971
511.03,270.18
511.95,92.542
513.78,26.565
518.41,108.64
524.95,284.98
521.3,51.677
529.35,32.243
529.95,80.494
532.23,231.91
535.54,267.66
539.81,597.1
550.8,14.726
543.66,279.63
545.19,80.233
550.37,297.35
555.27,279.6
559.78,601.5
567.45,33.663
557.36,585.28
560.86,241.89
562.58,106.97
561.27,313.48
569.11,17.71
577.44,267.78
583.92,590.74
578.84,122.19
590.71,226.24
591.26,10.488
588.37,309.11
593.55,332.08
599.39,480.96
598.92,377.65
601.49,536.38
602.41,582.72
605.04,6.1765
