9.2245,134.62
7.013,280
8.2,459.1
7.9462,501.75
9.9857,524.03
15.691,73.354
11.137,114.12
11.04,348.49
10.328,366.81
10.656,430.73
28.183,94.893
20.008,582
21.706,150.81
22.605,258.41
24.552,194.28
22.938,287.52
30.672,427.72
31.235,347.12
41.389,410.05
49.814,139.83
38.354,202.7
47.845,433.19
51.573,267.39
49.724,119.06
48.852,246.08
48.657,342.73
53.411,65.679
58.413,513.19
56.615,294.26
57.895,387.08
60.974,90.861
62.011,336.66
66.379,585.73
67.116,259.28
74.345,383.14
69.079,355.55
75.845,168.93
74.878,195.07
75.841,412.43
79.337,327.6
82.437,351.8
88.509,427.46
87.213,84.195
104.65,38.912
97.289,565.64
112.06,473.79
95.174,589.02
101.44,236.05
107.53,119.61
101.61,69.841
103.38,263.79
109.74,286.95
107.86,149.58
105.73,96.644
109.17,207.35
110.36,255.5
111.42,20.833
113.18,410.28
120.12,102.28
122.69,584.9
130.81,187.2
124.11,313.66
122.65,508.75
157.76,61.026
134.81,367.62
134.19,171.65
132.9,549.91
146.58,320.69
138.9,533.46
144.17,515.6
149.15,269.72
152.13,184.21
152.55,204.82
157.66,544.31
156.15,249.1
168.92,129.56
158.85,486.97
156.39,369.68
154.59,225.49
156.39,356.95
160.28,275.4
161.86,382.87
162.27,307.13
163.18,411.9
161.96,195.04
165.77,460.21
171.41,474.01
177.91,7.2346
174.92,102.07
175.76,311.76
178.77,345.97
179.38,566.57
180.81,538.95
182.8,220.69
183.61,406.03
194.06,259.4
191.13,84.655
195.36,293.14
198.88,171.09
203.57,16.401
195.16,363.18
192.23,501.77
198.31,136.67
207.45,324.03
201.25,428.37
211.67,106.08
201.28,485.6
206.03,58.879
207.03,208.19
214.82,274.5
214.91,233.31
217.19,154.99
216.92,42.557
220.41,257.23
223.72,133.57
222.49,293.2
226.58,334.32
234.96,303.78
263.08,81.951
234.34,376.78
233.23,481.84
236.52,124.91
240.94,197.16
249.55,333.26
245.34,179.42
260.11,257.82
251.45,544.58
253.15,21.707
259.67,170.06
288.45,351.05
264.07,65.193
265.15,221.4
266.92,181.4
276.56,482.1
283.95,408.82
285.66,175.47
282.04,39.895
285.07,237.67
285.35,256
295.7,83.762
297.12,251.22
310.22,163.1
295.71,599.78
296.14,584.72
301.66,142.33
307.04,388.82
307.66,310.81
309.22,97.909
310.26,280.63
314.38,444.06
312.84,246.42
319.56,82.135
317,304
324.1,488.23
324.3,103.96
326.32,464.52
323.97,397.95
330.08,278.01
333.55,386.17
331.19,295.22
353.29,110.91
335.56,320.21
335.16,224.01
342.11,491.2
341.77,444.84
347.16,161.49
343.66,508.55
352.02,303.43
351.01,268.03
354.25,342.92
356.22,466.71
355.97,179.72
387.23,214.77
366.32,527.16
366.43,544.62
375.88,404.5
366.08,559.8
369.43,307.95
378.27,512.44
378.75,345.93
379.18,459.86
381.76,280.88
377.4,128.3
383.64,384.12
385.98,298.54
392.81,356.64
407.76,395.22
394.45,319
395,420.5
395.92,461.75
408.02,497
413.1,301.37
403.72,379.51
402.91,337.39
408.91,350.77
449.27,530.51
419.95,136.34
428.15,586.06
426.78,331.74
422.07,445.61
422.4,569.77
431.2,462.84
431.6,496.89
444.13,264.17
428.41,204.5
432.83,353.04
435.56,226.77
440.66,198.44
441.56,447.99
449.57,306.43
442.92,577.92
449.43,226.33
458.9,495.44
457.11,286.7
453.5,446.5
457.49,365.1
458.79,379.47
461.12,581.35
460.96,416.63
466.06,474.28
468.55,357.82
469.76,460.71
473.16,402.91
477.82,431.88
488.59,411.46
484.48,276.93
487.03,327.09
488.02,459.24
491.18,488.94
491.37,566.61
504,359.8
506.68,412.84
508.11,568.09
511,435.15
512.9,462.27
510.56,392.42
512.88,476.78
524.9,373.97
519.82,317.51
524.48,558.01
547.99,443.9
531.55,456.78
534.74,525.36
534.4,337.21
538.73,401.77
535.39,545.79
552.23,281.38
551.59,570.69
553.01,411.53
556.35,504.59
572.43,529.16
578.3,546.49
581.5,509.13
585.47,118.77
593.13,461.95
