4.726,9.8973
5.978,41.764
7.0462,58.892
5.8224,240.17
5.6907,309.24
9.4143,331.71
6.03,405.79
6.8182,436.17
4.25,464.89
5.2128,482.94
9.0263,543.7
6.2453,590.36
11.85,78.393
13.423,218.13
15.884,282.17
13.224,507.94
14.607,202.57
10.895,364.19
25.848,187.22
13,576.73
16.087,265.68
19.954,250.54
18.551,347.96
20.267,531.64
23.319,16.376
23.133,53.548
24.402,568.87
24.859,297.99
29.04,432.16
25.573,231.85
31.235,398.07
28.655,413.15
28.825,469.64
34.927,493.38
32.204,554.88
31.833,73.352
30.911,363.46
32.49,383.79
32.698,597.42
41.525,289.65
35.158,340.75
34.103,317.69
40.503,525.05
40.496,582.53
58.221,47.81
41.306,15.772
49.634,88.282
55.672,223.71
44.132,419.77
48.193,37.42
48.46,240.11
48.737,273.02
46.293,377.89
54.381,442.07
45.023,571.45
51.181,322.03
53.362,353.09
51.471,558.52
56.976,13.296
49.924,68.305
54.013,262.34
52.78,368.62
53.673,402.47
56.882,600.68
54.767,386.27
66.769,486.14
63.514,210.82
60.82,178.16
61.415,291.39
59.451,579.28
66.42,101
61.946,196.93
63.525,315.26
62.824,413.39
68.651,519.49
66.549,399.39
74.263,15.675
73.585,342.36
75.099,265.96
76.684,449.77
74.447,535.68
79.554,549.87
81.187,576.78
81.734,71.029
82.721,293.03
85.858,411.08
84.142,511.57
85.834,325.72
84.033,361.27
89.457,44.512
89.928,206.31
88.386,244.45
97.965,191.71
96.988,89.417
89.928,14.239
95.384,385.1
101.7,458.93
95.192,595.94
105.97,270.18
96.801,431.58
104.12,546.92
100.39,221.19
101.11,494.1
99.298,534.27
99.442,565.45
105.19,369.32
105.99,581
102.47,48.025
109.91,297.69
106.42,333.85
108.39,205.51
112.36,15.25
123.86,60.746
117.76,390.88
115.57,27.232
122.51,39.086
116.96,317.17
117.34,424.75
117.21,557.04
126.01,356.98
119.82,480.52
126.05,572.01
127.72,600.88
125.76,544.48
128.14,224.1
129.62,521.91
130.87,554.55
135.92,258.17
137.26,28.073
135.46,142.59
133.59,329.77
139.21,433.02
133.5,212.1
134.83,452.83
137.96,299.39
137.51,469.2
144.99,281.58
148.07,375.23
141.69,487.32
