3.8676,33.735
5.3077,82.192
11.841,103.01
8.8824,192.29
25.113,225.9
41.164,281.35
8.4051,315.19
10.227,392.81
4.9669,459.99
15.349,502.04
4.2069,586.95
12.186,23.113
14.356,169.55
15.719,42.609
16.487,182.88
18.45,356.01
26.948,56.492
27.547,461.84
20.822,535.88
21.092,596.49
20.058,438.64
24.388,14.147
27.082,166.87
25.658,605.37
43.889,184.78
27.382,550.68
29.855,40.604
32.22,565.69
37.286,535.16
42.506,593.66
39.13,339.57
39.95,257.1
41.913,26.113
48.541,64.964
47.444,8.1693
42.738,388
46.733,557.41
65.193,535.96
50.732,45.841
63.546,347.48
59.626,446.94
55.893,573.72
66.905,480.12
57.056,146.61
57,224.5
58.67,510.93
59.371,169.33
57.986,361.68
77.365,234.02
65.678,25.883
67.813,332.89
101.81,169.97
113.45,303.79
68.636,562.48
67.352,601.5
71.564,53.606
68.588,310.45
71.155,194.18
72.2,83.457
78.113,356.07
75.437,214.49
77.557,277.1
78.808,409.19
76.938,444.86
83.097,203.92
81.106,10.991
81.052,36.313
81.704,70.451
84.281,254.87
99.515,599.8
87.054,510.13
89.926,120.82
85.406,177.18
94.482,442.84
89.136,21.58
87.919,192.86
95.37,547.8
92.286,92.929
97.668,565.3
98.04,55.028
95.682,141.27
97.485,273.18
95.725,528.64
102.16,487.57
98.427,498.93
100.52,213.19
120.92,467.66
103.15,29.94
102.67,75.511
116.83,217.52
115.3,257.42
108.13,423.52
110.26,14.595
109.56,332.75
112.99,41.918
119.39,80.498
118.02,64.762
112.98,584.95
117,3
121.45,508.18
132.74,403.45
118.97,237.36
138.66,197.86
126.4,536.22
121.35,99.643
124.35,444.49
133.2,549.54
125.3,48.364
126.51,488.77
131.74,429.22
131.99,332.06
132.71,585.61
132.67,222.85
140.18,562.85
131.51,93.275
152.45,243.38
139.57,59.5
144.11,104.21
140.38,510.21
150.6,275.71
143.11,319.49
145.63,578.41
146.76,255.02
150.11,87.626
154.62,532.17
154.8,225.09
149.46,474.05
148.75,422.63
155.89,183.64
153.69,386.74
153.69,117.61
158.95,210.97
164.77,151.66
160.25,420.23
161.24,261.74
165.16,551.49
169.75,346.91
163.72,574.82
163.5,234.33
167.79,75.582
168.34,501.01
169.32,591.14
180.62,488.59
171.19,323.32
169.49,395.97
169.92,275.09
171.13,475.91
171.11,14.918
176.07,98.741
173.88,124.7
177.51,382.54
175.38,436.1
175.48,444.93
175.16,426.64
174.8,519.21
177.28,256.03
184.85,568.52
181.39,408.1
182.62,469.54
187.04,355.61
186.87,114.34
188.7,29.767
187.12,141.96
195.5,547.31
195.51,416.53
194.41,592.44
194.06,126.38
192.73,400.89
203.26,154.01
203.7,390.11
198.66,200.08
198.76,278.76
203.62,446.86
201.92,431.95
208.6,499.72
208.1,458.93
209.73,74.385
207.24,529.38
213.79,127.32
211.8,360.98
216.73,564.46
211.28,233.08
208.21,262.64
210.98,598.7
214.18,18.897
218.56,405.95
214.47,198.49
217.49,175.47
232.28,540.11
218.54,590.58
221.32,50.148
219.39,312.79
219.3,475.48
224.48,332.36
226.84,441.54
227.98,489.31
225.4,159.52
236.11,455.15
231.28,367.58
235.53,505.95
236.89,413.06
235.01,588.96
238.61,146.86
235.27,252.41
237.27,426.61
237.01,204.91
239.26,476.42
249.64,566.77
240.97,44.767
238.51,130.44
240.74,172.49
241.65,190.86
243.85,235.18
246.67,494.73
245.82,442.74
248.67,352.29
249.94,293.26
250.41,463.25
249.55,375.45
247.99,518.48
248.89,108.09
251.19,159.6
251.64,604.6
252.07,214.01
251,415.72
263.45,406.9
258.34,176.96
262.41,188.02
261.4,435
267.02,449.9
276.07,475.67
261.87,120.41
261.15,144.59
267.74,516.31
275.1,320.36
267.96,557.27
267,164.5
271.51,492.97
270.46,603.36
268.97,213.37
268.38,272.59
271.42,588.5
274.11,55.579
273.89,114.22
278.95,196.76
271.15,100.06
281.15,350.84
280.79,233.45
282.53,532.32
276.04,67.608
278.1,86.472
275.84,173.99
291.01,555.91
282.26,212.44
284.59,380.77
294.51,573.08
291.11,280.05
286.63,514.5
290.52,460.04
294.3,83.482
298.4,498.42
296.93,212.24
304.58,596.88
301.65,32.444
299.13,255.83
310.2,229.7
305,541.24
307.85,478.19
307.07,383.56
308.49,94.22
315.83,304.31
315.53,25.511
313.26,466.79
320.98,265.77
320.24,322.65
318.7,81.622
325.68,290.71
324.51,425.28
330.55,334.55
333.57,308.73
334.8,348.06
