5.8571,24.908
7,62.343
4.3095,91.607
8.69,114.38
11.432,148.75
7.2206,405.01
5.2073,521.89
26.273,564.27
8.5667,597.83
7.7838,390.53
8.1786,101.7
14.593,502.25
19.408,182.6
20.357,520.29
22.176,105.23
23.597,92.013
23.048,122.38
30.145,160.2
40.532,57.082
39.22,10.614
41,423.95
41.7,462.94
44.261,515.97
42.952,437.77
49.086,221.92
50.667,136.9
49.014,187.56
53.393,585.21
51.963,35.269
53.127,410.13
55.523,21.084
54.415,257.64
54.481,333.04
57.935,240.05
64.711,289.24
59.984,568.41
57.644,211.98
72.121,204.44
59.713,442.34
61.783,98.458
62.274,163.19
65.72,55.073
83.031,417.2
65.776,83.31
68.463,71.954
67.841,124.92
76.178,244.97
74.317,333.84
73.647,514.82
78.033,18.703
78.231,38.192
77.918,184.89
82.786,444.37
86.241,174.98
87.5,232
88.791,343.88
91.565,390.18
91.72,200.09
93.368,264.53
89.808,470.18
94.698,503.5
99.826,316.9
104.85,50.824
98.391,135.65
103,4.0851
98.854,296.34
98.484,403.38
98.935,572.77
111.83,102.33
102.45,165.01
101.65,277.57
105.74,478.71
108.14,30.602
125.08,224.97
109.15,402.99
111.31,360.87
114.87,494.9
110.78,549.16
112.84,600.81
113.87,205.37
121.65,315.38
116.43,530.16
117.01,579.73
123.29,143.78
128.35,336.45
120.99,372.15
123.29,423.78
122.89,169.04
124.78,194.55
124.02,398.98
127.38,40.772
129.46,525.02
132.48,82.26
131.85,163.06
132.85,375.01
137.71,107.56
137.39,295.65
143.53,148.97
147.61,558.05
146.93,279.16
147.4,49.385
152.45,260.32
149.57,517.53
146.5,86.5
147.96,321.96
153.91,9.0357
174.42,447.14
156.46,30.775
155.74,119.98
163.97,238.23
156.2,367.44
162.67,83.66
166.2,45.127
165.45,402.24
167.16,68.829
174.17,389.88
168,413.7
171.75,180.76
170.2,509.61
176.17,490.72
175.91,123.6
178.85,3.2206
184.66,229.39
178.12,16.147
179.69,546.7
182.62,64.582
182.52,80.624
199.34,369.42
185.53,101.31
197.82,517.98
190.15,178.74
198.12,413.7
190.17,554.44
194.69,244.02
213.15,327.4
198,58
200.64,35.12
202.7,168.13
203.28,576.53
210.19,172.05
210,492.42
213.73,85.729
221.64,287.97
221.36,518.94
223.88,234.54
219.65,219.18
223.41,60.417
230.18,165.85
224.67,5.6988
225.81,18.27
230.68,297.29
227.44,95.146
234.99,272.01
227,210.79
247.44,522.14
247.2,560.61
235.52,504.59
233.05,459.27
248.62,472.7
235.13,336.87
239.9,544.97
241.1,448.67
244.35,200.06
247.23,397.38
248.43,45.885
251.81,430.39
250.48,598.65
254.01,321.23
250.63,343.11
251.13,18.191
270.94,278.17
257.62,31.58
257.43,154.2
255.15,584.08
256.33,66.974
256.16,95.364
257.88,381.54
259.77,6.7101
270.86,243.83
260.42,443.84
274.32,576.81
266.42,416.6
264.45,250.44
267.54,178.45
272.57,224.4
274.35,37.157
269.07,332.69
274.33,390.4
284.79,537.02
274.92,469.57
279.8,498.34
279.18,603.22
279.6,10.184
277.46,114.23
284.02,200.68
281.52,70.621
303.91,239.15
283.7,474.92
286.99,346.16
