7.0153,70.051
5.6311,137.32
4.575,266.66
8.8539,278.42
11.797,335.84
8.6383,361.48
7.1784,395.11
4.86,418.65
10.1,431.32
5.8013,491.41
6.9405,572.4
13.493,584.56
12.012,290.07
12.938,107.31
13.524,522.56
20.791,309.97
20.167,406.06
18.789,153.14
15.976,449.95
22.658,560.64
26.76,43.712
21.27,224.8
31.969,500.72
25.029,24.864
25.839,61.731
28.295,457.24
27.397,604.07
37.79,439.25
31.437,89.394
30.857,197.64
31.058,274.35
32.909,413.5
36.78,534.86
55.895,324.05
41.307,164.85
43.453,128.62
37.442,243.99
41.824,213.69
49.238,287.9
49.863,351.7
43.018,12.881
47.481,570.44
44.164,179.16
47.769,603.19
45.078,423.95
49.393,233.28
49.597,254.12
51.313,475.89
54.013,184.16
65.78,418.03
57.163,523.01
61.205,509.96
60.516,57.923
84.306,537.13
64.167,338.25
61.75,581.56
63.744,447.36
74.945,604.61
64.681,167.14
74.099,110.55
84.782,492.24
73.687,528.49
74.75,214.43
76.958,225.54
77.106,438.53
91.758,195.37
80.508,250.97
81.694,290.88
97.151,461.64
85.23,271.79
84.553,59.711
88.574,74.851
87.895,338.39
90.061,36.514
113.39,304.78
90.69,394.66
92.391,413.82
87.5,515
89.222,219.1
105.06,553.5
100.05,98.575
94.2,132.77
101.77,379.78
95.964,367.38
100.75,435.35
99.704,238.68
97.436,514.77
104.71,271.92
107.63,211.58
106.64,247.75
106.18,78.091
109,118.84
108.97,401.75
115.13,591.23
109.67,531.28
112.03,445.4
120.96,44.039
115.52,22.053
111.89,289.73
120.6,72.82
119.08,419.19
118.28,348.34
120.52,431.58
118.07,273.24
118.95,365.47
121.19,58.024
119.86,400.33
123.18,494.05
123,524.5
123.73,464.73
128.89,142.49
124.92,158.8
126.09,322.58
129.49,255.56
128.46,210.46
130.02,332.43
132.32,236.41
135.77,397.3
137.98,102.04
139.36,425.94
137.2,589.08
137.27,371.99
149.78,488.48
169.63,453.74
147,525.05
141.66,257.67
143.91,279.27
145.88,67.026
145.7,222
155.03,307.7
144.85,407.06
146.87,325.61
146.48,341.17
152.23,234.06
152,292
152.51,558.37
163.3,535.4
159.58,437.35
157.78,105.53
